companion_problem_id	semantic_unit_id	representative_problem_id	thematic_section	related_chapters	atlas_editorial_status	source_problem_ids	statement_source_file	statement_line_range	statement_status	solution_status	primary_solution_id	primary_solution_source_file	primary_solution_line_range	distinct_solution_variants	alternate_solution_ids	figure_requirement	figure_status	migration_status	notes
CP-I-0097	SEM-D0D568988F6E	IMP-DL-8D5CF4CFBA-P038	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P038;IMP-M3-89937139FC-P038	Downloads/theory-of-linear-algebra-2.tex	L3735-L3770	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S048	Downloads/theory-of-linear-algebra-2.tex	L3748-L3770	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0098	SEM-D52E5A848E61	IMP-DL-8D5CF4CFBA-PSR001118-D52E5A84	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-PSR001118-D52E5A84;IMP-M3-89937139FC-PSR001118-D52E5A84	Downloads/theory-of-linear-algebra-2.tex	L1118-L1621	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0099	SEM-D7661CE6D208	IMP-DL-3E276561C4-P007	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P007;IMP-M3-AB2FCA292B-P007	Downloads/theory-of-linear-algebra-1.tex	L2093-L2132	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S021	Downloads/theory-of-linear-algebra-1.tex	L2105-L2132	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0100	SEM-DBF18850B2AF	IMP-DL-3E276561C4-R001328-DBF18850	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-R001328-DBF18850;IMP-M3-AB2FCA292B-R001328-DBF18850	Downloads/theory-of-linear-algebra-1.tex	L1328-L1337	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S010	Downloads/theory-of-linear-algebra-1.tex	L1338-L1357	1		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0101	SEM-DC42370C3FE8	IMP-DL-8D5CF4CFBA-P004	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P004;IMP-M3-89937139FC-P004	Downloads/theory-of-linear-algebra-2.tex	L480-L530	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S005	Downloads/theory-of-linear-algebra-2.tex	L491-L530	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0102	SEM-DD8086F80937	IMP-DL-8D5CF4CFBA-R003251-DD8086F8	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-R003251-DD8086F8;IMP-M3-89937139FC-R003251-DD8086F8	Downloads/theory-of-linear-algebra-2.tex	L3251-L3267	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0103	SEM-DE8DE06C439C	IMP-DL-3E276561C4-P008	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P008;IMP-M3-AB2FCA292B-P008	Downloads/theory-of-linear-algebra-1.tex	L2133-L2168	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S022	Downloads/theory-of-linear-algebra-1.tex	L2153-L2168	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0104	SEM-DF5D871704B7	IMP-DL-3E276561C4-R001248-DF5D8717	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-R001248-DF5D8717;IMP-M3-AB2FCA292B-R001248-DF5D8717	Downloads/theory-of-linear-algebra-1.tex	L1248-L1259	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S008	Downloads/theory-of-linear-algebra-1.tex	L1260-L1291	1		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0105	SEM-DFDAE3097A4F	IMP-DL-3E276561C4-P019	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P019;IMP-M3-AB2FCA292B-P019	Downloads/theory-of-linear-algebra-1.tex	L2651-L2652	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0106	SEM-E2762E6514DE	IMP-DL-3E276561C4-P036	Euclidean and Hilbert-Space Geometry	I/13--I/18	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P036;IMP-M3-AB2FCA292B-P036	Downloads/theory-of-linear-algebra-1.tex	L3984-L4049	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S056	Downloads/theory-of-linear-algebra-1.tex	L3991-L4049	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0107	SEM-E52B2C5D92C1	IMP-DL-3E276561C4-P018	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P018;IMP-M3-AB2FCA292B-P018	Downloads/theory-of-linear-algebra-1.tex	L2649-L2650	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0108	SEM-E5EF259CAB7B	IMP-DL-3E276561C4-R001181-E5EF259C	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-R001181-E5EF259C;IMP-M3-AB2FCA292B-R001181-E5EF259C	Downloads/theory-of-linear-algebra-1.tex	L1181-L1203	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S007	Downloads/theory-of-linear-algebra-1.tex	L1204-L1247	1		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0109	SEM-E950BCC5DD5B	IMP-DL-3E276561C4-P031	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P031;IMP-DL-3E276561C4-R003070-E950BCC5;IMP-M3-AB2FCA292B-P031;IMP-M3-AB2FCA292B-R003070-E950BCC5	Downloads/theory-of-linear-algebra-1.tex	L3252-L3467	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-3E276561C4-S050	Downloads/theory-of-linear-algebra-1.tex	L3344-L3348	4	IMP-DL-3E276561C4-S048;IMP-DL-3E276561C4-S047;IMP-DL-3E276561C4-S049	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0110	SEM-EB936369C9D9	IMP-DL-3E276561C4-P038	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P038;IMP-M3-AB2FCA292B-P038	Downloads/theory-of-linear-algebra-1.tex	L4097-L4138	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S058	Downloads/theory-of-linear-algebra-1.tex	L4106-L4138	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0111	SEM-EDD347943893	IMP-DL-8D5CF4CFBA-P006	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P006;IMP-M3-89937139FC-P006	Downloads/theory-of-linear-algebra-2.tex	L583-L666	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S007	Downloads/theory-of-linear-algebra-2.tex	L599-L666	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0112	SEM-EED69A55EE56	IMP-DL-3E276561C4-P033	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P033;IMP-M3-AB2FCA292B-P033	Downloads/theory-of-linear-algebra-1.tex	L3530-L3634	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-3E276561C4-S053	Downloads/theory-of-linear-algebra-1.tex	L3600-L3634	2	IMP-DL-3E276561C4-S052	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0113	SEM-EF25E97A63E8	IMP-DL-8D5CF4CFBA-PSR001061-EF25E97A	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-PSR001061-EF25E97A;IMP-M3-89937139FC-PSR001061-EF25E97A	Downloads/theory-of-linear-algebra-2.tex	L1061-L1067	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0114	SEM-EFE66F8F869E	IMP-DL-A470D9BACB-P025	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-A470D9BACB-P025;IMP-M2-2850FB9A8A-P025	Downloads/theory-of-geometry-1.tex	L2340-L2386	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-A470D9BACB-S007	Downloads/theory-of-geometry-1.tex	L2387-L2455	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0115	SEM-F2613CAB8522	IMP-DL-8D5CF4CFBA-PSR001057-F2613CAB	Euclidean and Hilbert-Space Geometry	I/13--I/18	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-PSR001057-F2613CAB;IMP-M3-89937139FC-PSR001057-F2613CAB	Downloads/theory-of-linear-algebra-2.tex	L1057-L1060	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0116	SEM-F77A7962F9C6	IMP-DL-8D5CF4CFBA-PSR001068-F77A7962	Euclidean and Hilbert-Space Geometry	I/13--I/18	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-PSR001068-F77A7962;IMP-M3-89937139FC-PSR001068-F77A7962	Downloads/theory-of-linear-algebra-2.tex	L1068-L1074	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0117	SEM-F7BAE4DD33CF	IMP-DL-8D5CF4CFBA-P020	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P020;IMP-M3-89937139FC-P020	Downloads/theory-of-linear-algebra-2.tex	L2099-L2159	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S021	Downloads/theory-of-linear-algebra-2.tex	L2121-L2159	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0118	SEM-F7F146A3E404	IMP-DL-8D5CF4CFBA-PSR001075-F7F146A3	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-PSR001075-F7F146A3;IMP-M3-89937139FC-PSR001075-F7F146A3	Downloads/theory-of-linear-algebra-2.tex	L1075-L1078	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0119	SEM-F93ABB524FC9	IMP-DL-8D5CF4CFBA-P024	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P024;IMP-M3-89937139FC-P024	Downloads/theory-of-linear-algebra-2.tex	L2772-L2822	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S033	Downloads/theory-of-linear-algebra-2.tex	L2783-L2822	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0120	SEM-FB7F8AC85432	IMP-DL-8D5CF4CFBA-P009	Matrices and Operators	I/07--I/12	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P009;IMP-M3-89937139FC-P009	Downloads/theory-of-linear-algebra-2.tex	L859-L928	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S010	Downloads/theory-of-linear-algebra-2.tex	L875-L928	1		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0121	SEM-FC81FB6E8EA1	IMP-DL-3E276561C4-P003	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-P003;IMP-M3-AB2FCA292B-P003	Downloads/theory-of-linear-algebra-1.tex	L1658-L1716	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-3E276561C4-S014	Downloads/theory-of-linear-algebra-1.tex	L1667-L1690	2	IMP-DL-3E276561C4-S015	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0122	SEM-FC96F3B25D62	IMP-DL-3E276561C4-R001407-FC96F3B2	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-3E276561C4-R001407-FC96F3B2;IMP-M3-AB2FCA292B-R001407-FC96F3B2	Downloads/theory-of-linear-algebra-1.tex	L1407-L1417	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-3E276561C4-S012	Downloads/theory-of-linear-algebra-1.tex	L1418-L1442	1		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-I-0123	SEM-FCEA5887C5C4	IMP-DL-8D5CF4CFBA-P026	Vector Spaces	I/01--I/06	READY_FOR_COMPANION_MIGRATION	IMP-DL-8D5CF4CFBA-P026;IMP-M3-89937139FC-P026	Downloads/theory-of-linear-algebra-2.tex	L2864-L2911	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-8D5CF4CFBA-S035	Downloads/theory-of-linear-algebra-2.tex	L2878-L2911	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
