companion_problem_id	semantic_unit_id	representative_problem_id	thematic_section	related_chapters	atlas_editorial_status	source_problem_ids	statement_source_file	statement_line_range	statement_status	solution_status	primary_solution_id	primary_solution_source_file	primary_solution_line_range	distinct_solution_variants	alternate_solution_ids	figure_requirement	figure_status	migration_status	notes
CP-II-0266	SEM-6FCAB82841CC	IMP-DL-11EDF39EA7-P022	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-11EDF39EA7-P022;IMP-M2-68556E3D88-P022	Downloads/theory-of-analysis-FD2.tex	L3801-L3888	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0267	SEM-701214546111	IMP-DL-117191C0EC-P019	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P019;IMP-M2-40A546CAA2-P019	Downloads/theory-of-analysis-topics.tex	L1849-L1937	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S010	Downloads/theory-of-analysis-topics.tex	L1938-L1964	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0268	SEM-709083B7585F	IMP-DL-873C6F4098-P064	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P064;IMP-M2-CFC28ED568-P064	Downloads/theory-of-analysis-II.tex	L2083-L2134	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0269	SEM-709C83D45C88	IMP-DL-183AD43C4C-P028	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-P028;IMP-M2-1895C43FC6-P028	Downloads/theory-of-real-analysis.tex	L2460-L2464	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0270	SEM-70FAEFC96F02	IMP-DL-316AE183C3-P019	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P019;IMP-M2-303BB87ACE-P019	Downloads/theory-of-analysis-functions.tex	L2058-L2058	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0271	SEM-71080D5B6B37	IMP-DL-316AE183C3-P071	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P071;IMP-M2-303BB87ACE-P071	Downloads/theory-of-analysis-functions.tex	L3505-L3511	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0272	SEM-711C8E5F93E6	IMP-DL-183AD43C4C-R001984-711C8E5F	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001984-711C8E5F;IMP-DL-20E278E436-R001926-711C8E5F;IMP-M2-1895C43FC6-R001984-711C8E5F;IMP-M2-50B0B212DD-R001926-711C8E5F	Downloads/theory-of-real-analysis.tex	L1984-L2003	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0273	SEM-71511BB34785	IMP-DL-873C6F4098-P056	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P056;IMP-M2-CFC28ED568-P056	Downloads/theory-of-analysis-II.tex	L1689-L1703	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S012	Downloads/theory-of-analysis-II.tex	L1699-L1759	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0274	SEM-715C4FEAA0CB	IMP-DL-07D84009EA-P001	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P001;IMP-DL-162DBE4483-P001;IMP-DL-183AD43C4C-P001;IMP-DL-20E278E436-P001;IMP-DL-68F65EDA24-P001;IMP-DL-890EB1F6EA-P001;IMP-DL-995E0CD19D-P001;IMP-DL-E69AEC0DA9-P001;IMP-M2-0EAC31ED0B-P001;IMP-M2-1403D223C9-P001;IMP-M2-1750FF4FF7-P001;IMP-M2-1895C43FC6-P001;IMP-M2-50B0B212DD-P001;IMP-M2-6D7FCEA253-P001;IMP-M2-9CEC4F97B5-P001;IMP-M2-BC23C57F39-P001	Downloads/merged_exercises_corrected (1).tex	L13-L46	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0275	SEM-71AF11242227	IMP-DL-11EDF39EA7-P030	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-11EDF39EA7-P030;IMP-M2-68556E3D88-P030	Downloads/theory-of-analysis-FD2.tex	L4916-L4926	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0276	SEM-7276F7EF1D45	IMP-DL-316AE183C3-P079	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P079;IMP-M2-303BB87ACE-P079	Downloads/theory-of-analysis-functions.tex	L3697-L3713	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S012	Downloads/theory-of-analysis-functions.tex	L3714-L3748	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0277	SEM-7303F9A0944B	IMP-DL-11EDF39EA7-P032	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-11EDF39EA7-P032;IMP-M2-68556E3D88-P032	Downloads/theory-of-analysis-FD2.tex	L5239-L5247	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0278	SEM-7385E9AAF67B	IMP-DL-873C6F4098-P096	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P096;IMP-M2-CFC28ED568-P096	Downloads/theory-of-analysis-II.tex	L3528-L3549	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0279	SEM-73C3993F5C70	IMP-DL-873C6F4098-P087	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P087;IMP-M2-CFC28ED568-P087	Downloads/theory-of-analysis-II.tex	L3308-L3318	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S021	Downloads/theory-of-analysis-II.tex	L3319-L3332	1		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0280	SEM-7402CDFCCD8F	IMP-DL-183AD43C4C-R000569-7402CDFC	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-R000569-7402CDFC;IMP-DL-20E278E436-R000511-7402CDFC;IMP-M2-1895C43FC6-R000569-7402CDFC;IMP-M2-50B0B212DD-R000511-7402CDFC	Downloads/theory-of-real-analysis.tex	L569-L576	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-183AD43C4C-S013	Downloads/theory-of-real-analysis.tex	L660-L665	5	IMP-DL-183AD43C4C-S014;IMP-DL-183AD43C4C-S012;IMP-DL-183AD43C4C-S010;IMP-DL-183AD43C4C-S011	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0281	SEM-744AF15F8D8B	IMP-DL-316AE183C3-P080	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P080;IMP-M2-303BB87ACE-P080	Downloads/theory-of-analysis-functions.tex	L3755-L3764	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S013	Downloads/theory-of-analysis-functions.tex	L3765-L3769	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0282	SEM-74689FFF44C6	IMP-DL-EAE0F59552-P007	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-P007;IMP-M2-7EA9DA1D72-P007	Downloads/theory-of-analysis-topology.tex	L339-L438	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0283	SEM-74E791D6168B	IMP-DL-E532B44856-P012	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P012;IMP-M2-C037D998D4-P012	Downloads/theory-of-analysis-functions-II.tex	L2091-L2141	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S001	Downloads/theory-of-analysis-functions-II.tex	L2142-L2194	1		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0284	SEM-7500F564CB4A	IMP-DL-873C6F4098-P054	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P054;IMP-M2-CFC28ED568-P054	Downloads/theory-of-analysis-II.tex	L1684-L1685	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0285	SEM-750404E5DEFB	IMP-DL-117191C0EC-P041	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P041;IMP-M2-40A546CAA2-P041	Downloads/theory-of-analysis-topics.tex	L4070-L4076	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0286	SEM-75C636C490A6	IMP-DL-E532B44856-PSR001282-75C636C4	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-PSR001282-75C636C4;IMP-M2-C037D998D4-PSR001282-75C636C4	Downloads/theory-of-analysis-functions-II.tex	L1282-L1291	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0287	SEM-7688E485BF5D	IMP-DL-2370D81D66-P046	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P046;IMP-M2-D036BAB254-P046	Downloads/theory-of-analysis-FD.tex	L4663-L4668	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0288	SEM-76D7C3A34AEA	IMP-DL-873C6F4098-P081	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P081;IMP-M2-CFC28ED568-P081	Downloads/theory-of-analysis-II.tex	L3093-L3096	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0289	SEM-77515B048F43	IMP-DL-183AD43C4C-R001461-77515B04	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001461-77515B04;IMP-DL-20E278E436-R001403-77515B04;IMP-M2-1895C43FC6-R001461-77515B04;IMP-M2-50B0B212DD-R001403-77515B04	Downloads/theory-of-real-analysis.tex	L1461-L1484	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S036	Downloads/theory-of-real-analysis.tex	L1485-L1522	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0290	SEM-77B0A1AB175E	IMP-DL-873C6F4098-P058	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P058;IMP-M2-CFC28ED568-P058	Downloads/theory-of-analysis-II.tex	L1707-L1707	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0291	SEM-7822B77D2205	IMP-DL-E532B44856-P003	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P003;IMP-M2-C037D998D4-P003	Downloads/theory-of-analysis-functions-II.tex	L492-L578	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0292	SEM-797FDECEFA4E	IMP-DL-2370D81D66-P039	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P039;IMP-M2-D036BAB254-P039	Downloads/theory-of-analysis-FD.tex	L4562-L4562	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0293	SEM-79AEBD1BD68F	IMP-DL-07D84009EA-P007	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-07D84009EA-P007;IMP-DL-162DBE4483-P007;IMP-DL-183AD43C4C-P007;IMP-DL-20E278E436-P007;IMP-DL-68F65EDA24-P007;IMP-DL-890EB1F6EA-P007;IMP-DL-995E0CD19D-P007;IMP-DL-E69AEC0DA9-P007;IMP-M2-0EAC31ED0B-P007;IMP-M2-1403D223C9-P007;IMP-M2-1750FF4FF7-P007;IMP-M2-1895C43FC6-P007;IMP-M2-50B0B212DD-P007;IMP-M2-6D7FCEA253-P007;IMP-M2-9CEC4F97B5-P007;IMP-M2-BC23C57F39-P007	Downloads/merged_exercises_corrected (1).tex	L98-L107	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0294	SEM-79EB8D250E1B	IMP-DL-162DBE4483-P016	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-162DBE4483-P016;IMP-DL-183AD43C4C-P016;IMP-DL-20E278E436-P016;IMP-DL-890EB1F6EA-P016;IMP-DL-995E0CD19D-P016;IMP-M2-0EAC31ED0B-P016;IMP-M2-1403D223C9-P016;IMP-M2-1895C43FC6-P016;IMP-M2-50B0B212DD-P016;IMP-M2-6D7FCEA253-P016	Downloads/merged_exercises_corrected (3).tex	L228-L264	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0295	SEM-7A5DD3750E64	IMP-DL-873C6F4098-P092	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P092;IMP-M2-CFC28ED568-P092	Downloads/theory-of-analysis-II.tex	L3479-L3479	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0296	SEM-7A900CC0C3E8	IMP-DL-873C6F4098-P029	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P029;IMP-M2-CFC28ED568-P029	Downloads/theory-of-analysis-II.tex	L966-L990	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0297	SEM-7A923C6A984D	IMP-DL-316AE183C3-P068	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P068;IMP-M2-303BB87ACE-P068	Downloads/theory-of-analysis-functions.tex	L3491-L3497	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0298	SEM-7AF2C525E5E0	IMP-DL-2370D81D66-P018	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-P018;IMP-M2-D036BAB254-P018	Downloads/theory-of-analysis-FD.tex	L3360-L3368	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0299	SEM-7B97825BE571	IMP-DL-183AD43C4C-P025	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-P025;IMP-DL-20E278E436-P025;IMP-M2-1895C43FC6-P025;IMP-M2-50B0B212DD-P025	Downloads/theory-of-real-analysis.tex	L2309-L2336	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S056	Downloads/theory-of-real-analysis.tex	L2320-L2334	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0300	SEM-7BBD8A181385	IMP-DL-EAE0F59552-PSR001730-7BBD8A18	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-PSR001730-7BBD8A18;IMP-M2-7EA9DA1D72-PSR001730-7BBD8A18	Downloads/theory-of-analysis-topology.tex	L1730-L1802	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0301	SEM-7D36CDD5DB74	IMP-DL-316AE183C3-P065	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P065;IMP-M2-303BB87ACE-P065	Downloads/theory-of-analysis-functions.tex	L3446-L3463	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S011	Downloads/theory-of-analysis-functions.tex	L3464-L3484	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0302	SEM-7D44BD995101	IMP-DL-873C6F4098-P014	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P014;IMP-M2-CFC28ED568-P014	Downloads/theory-of-analysis-II.tex	L676-L676	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0303	SEM-7D5D14C32326	IMP-DL-117191C0EC-P016	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P016;IMP-M2-40A546CAA2-P016	Downloads/theory-of-analysis-topics.tex	L1369-L1614	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0304	SEM-7D9FC9CEA10A	IMP-DL-11EDF39EA7-P009	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-11EDF39EA7-P009;IMP-M2-68556E3D88-P009	Downloads/theory-of-analysis-FD2.tex	L1176-L1498	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0305	SEM-7EC1330C3314	IMP-DL-183AD43C4C-R002218-7EC1330C	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-R002218-7EC1330C;IMP-DL-20E278E436-R002160-7EC1330C;IMP-M2-1895C43FC6-R002218-7EC1330C;IMP-M2-50B0B212DD-R002160-7EC1330C	Downloads/theory-of-real-analysis.tex	L2218-L2237	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S055	Downloads/theory-of-real-analysis.tex	L2238-L2244	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0306	SEM-7ED92BFE7B23	IMP-DL-117191C0EC-P038	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P038;IMP-M2-40A546CAA2-P038	Downloads/theory-of-analysis-topics.tex	L3895-L3897	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0307	SEM-7F56CD0F73B7	IMP-DL-07D84009EA-P003	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P003;IMP-DL-162DBE4483-P003;IMP-DL-183AD43C4C-P003;IMP-DL-20E278E436-P003;IMP-DL-68F65EDA24-P003;IMP-DL-890EB1F6EA-P003;IMP-DL-995E0CD19D-P003;IMP-DL-E69AEC0DA9-P003;IMP-M2-0EAC31ED0B-P003;IMP-M2-1403D223C9-P003;IMP-M2-1750FF4FF7-P003;IMP-M2-1895C43FC6-P003;IMP-M2-50B0B212DD-P003;IMP-M2-6D7FCEA253-P003;IMP-M2-9CEC4F97B5-P003;IMP-M2-BC23C57F39-P003	Downloads/merged_exercises_corrected (1).tex	L58-L68	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0308	SEM-8069336AF3F1	IMP-DL-07D84009EA-P002	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P002;IMP-DL-162DBE4483-P002;IMP-DL-183AD43C4C-P002;IMP-DL-20E278E436-P002;IMP-DL-68F65EDA24-P002;IMP-DL-890EB1F6EA-P002;IMP-DL-995E0CD19D-P002;IMP-DL-E69AEC0DA9-P002;IMP-M2-0EAC31ED0B-P002;IMP-M2-1403D223C9-P002;IMP-M2-1750FF4FF7-P002;IMP-M2-1895C43FC6-P002;IMP-M2-50B0B212DD-P002;IMP-M2-6D7FCEA253-P002;IMP-M2-9CEC4F97B5-P002;IMP-M2-BC23C57F39-P002	Downloads/merged_exercises_corrected (1).tex	L47-L57	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0309	SEM-80742A5C69F8	IMP-DL-316AE183C3-P039	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P039;IMP-M2-303BB87ACE-P039	Downloads/theory-of-analysis-functions.tex	L2336-L2420	MIGRATED	NO_RECONCILED_SOLUTION				0		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0310	SEM-80AEE9931E3E	IMP-DL-EAE0F59552-P014	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-EAE0F59552-P014;IMP-M2-7EA9DA1D72-P014	Downloads/theory-of-analysis-topology.tex	L715-L943	MIGRATED	NO_RECONCILED_SOLUTION				0		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0311	SEM-813021A62CDF	IMP-DL-15679DEE8D-P012	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P012;IMP-DL-3CA1CB77F7-P012;IMP-DL-E0A96454A5-P012;IMP-M2-1D2863B81A-P012;IMP-M2-D47CB97304-P012;IMP-M2-F08D4144EA-P012	Downloads/theory-of-analysis - Copy.tex	L1003-L1108	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0312	SEM-82C1E33182C2	IMP-DL-316AE183C3-P058	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P058;IMP-M2-303BB87ACE-P058	Downloads/theory-of-analysis-functions.tex	L3361-L3365	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0313	SEM-8383E1FD3433	IMP-DL-183AD43C4C-R000847-8383E1FD	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R000847-8383E1FD;IMP-DL-20E278E436-R000789-8383E1FD;IMP-M2-1895C43FC6-R000847-8383E1FD;IMP-M2-50B0B212DD-R000789-8383E1FD	Downloads/theory-of-real-analysis.tex	L847-L849	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S019	Downloads/theory-of-real-analysis.tex	L850-L859	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0314	SEM-83B8B4D1ACB7	IMP-DL-316AE183C3-P054	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P054;IMP-M2-303BB87ACE-P054	Downloads/theory-of-analysis-functions.tex	L3288-L3289	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0315	SEM-83C5091533FC	IMP-DL-E532B44856-P004	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-E532B44856-P004;IMP-M2-C037D998D4-P004	Downloads/theory-of-analysis-functions-II.tex	L579-L665	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
