canonical_dossier_id	volume	chapter_code	chapter_title	entry_kind	ordinal_in_chapter_kind	label	title	source_path	source_line	placement	solution_mode	solution_path	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:vi23-p13	VI	VI/23	Fiber Products	problem	13	prob:vi23-p13	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_13.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_13.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p14	VI	VI/23	Fiber Products	problem	14	prob:vi23-p14	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_14.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_14.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p15	VI	VI/23	Fiber Products	problem	15	prob:vi23-p15	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_15.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_15.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p16	VI	VI/23	Fiber Products	problem	16	prob:vi23-p16	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_16.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_16.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p17	VI	VI/23	Fiber Products	problem	17	prob:vi23-p17	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_17.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_17.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p18	VI	VI/23	Fiber Products	problem	18	prob:vi23-p18	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_18.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_18.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p19	VI	VI/23	Fiber Products	problem	19	prob:vi23-p19	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_19.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_19.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi23-p20	VI	VI/23	Fiber Products	problem	20	prob:vi23-p20	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_20.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/problems/problem_20.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
chal:vi23-01	VI	VI/23	Fiber Products	problem	21	chal:vi23-01	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/challenges/challenge_01.tex	2	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
chal:vi23-02	VI	VI/23	Fiber Products	problem	22	chal:vi23-02	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/challenges/challenge_02.tex	2	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
chal:vi23-03	VI	VI/23	Fiber Products	problem	23	chal:vi23-03	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/challenges/challenge_03.tex	2	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
chal:vi23-04	VI	VI/23	Fiber Products	problem	24	chal:vi23-04	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/challenges/challenge_04.tex	2	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
chal:vi23-05	VI	VI/23	Fiber Products	problem	25	chal:vi23-05	-	books/vol06_algebraic_geometry/chapters/ch23_fiber_products/challenges/challenge_05.tex	2	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:vi24-p01	VI	VI/24	Base Change	problem	1	prob:vi24-p01	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_01.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_01.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p02	VI	VI/24	Base Change	problem	2	prob:vi24-p02	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_02.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_02.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p03	VI	VI/24	Base Change	problem	3	prob:vi24-p03	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_03.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_03.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p04	VI	VI/24	Base Change	problem	4	prob:vi24-p04	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_04.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_04.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p05	VI	VI/24	Base Change	problem	5	prob:vi24-p05	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_05.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_05.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p06	VI	VI/24	Base Change	problem	6	prob:vi24-p06	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_06.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_06.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p07	VI	VI/24	Base Change	problem	7	prob:vi24-p07	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_07.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_07.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p08	VI	VI/24	Base Change	problem	8	prob:vi24-p08	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_08.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_08.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p09	VI	VI/24	Base Change	problem	9	prob:vi24-p09	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_09.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_09.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p10	VI	VI/24	Base Change	problem	10	prob:vi24-p10	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_10.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_10.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p11	VI	VI/24	Base Change	problem	11	prob:vi24-p11	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_11.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_11.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p12	VI	VI/24	Base Change	problem	12	prob:vi24-p12	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_12.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_12.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p13	VI	VI/24	Base Change	problem	13	prob:vi24-p13	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_13.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_13.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p14	VI	VI/24	Base Change	problem	14	prob:vi24-p14	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_14.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_14.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p15	VI	VI/24	Base Change	problem	15	prob:vi24-p15	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_15.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_15.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p16	VI	VI/24	Base Change	problem	16	prob:vi24-p16	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_16.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_16.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p17	VI	VI/24	Base Change	problem	17	prob:vi24-p17	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_17.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_17.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p18	VI	VI/24	Base Change	problem	18	prob:vi24-p18	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_18.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_18.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p19	VI	VI/24	Base Change	problem	19	prob:vi24-p19	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_19.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_19.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi24-p20	VI	VI/24	Base Change	problem	20	prob:vi24-p20	-	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_20.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch24_base_change/problems/problem_20.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi24-01	VI	VI/24	Base Change	problem	21	chall:vi24-01	Challenge: Explicit splitting idempotents	books/vol06_algebraic_geometry/chapters/ch24_base_change/challenges/challenge_01.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi24-02	VI	VI/24	Base Change	problem	22	chall:vi24-02	Challenge: Finite separable splitting	books/vol06_algebraic_geometry/chapters/ch24_base_change/challenges/challenge_02.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi24-03	VI	VI/24	Base Change	problem	23	chall:vi24-03	Challenge: Inseparable thickening	books/vol06_algebraic_geometry/chapters/ch24_base_change/challenges/challenge_03.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi24-04	VI	VI/24	Base Change	problem	24	chall:vi24-04	Challenge: Base change and scheme-theoretic intersection	books/vol06_algebraic_geometry/chapters/ch24_base_change/challenges/challenge_04.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi24-05	VI	VI/24	Base Change	problem	25	chall:vi24-05	Challenge: Stability/descent audit	books/vol06_algebraic_geometry/chapters/ch24_base_change/challenges/challenge_05.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p01	VI	VI/25	Fibers and Geometric Fibers	problem	1	prob:vi25-p01	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_01.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_01.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p02	VI	VI/25	Fibers and Geometric Fibers	problem	2	prob:vi25-p02	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_02.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_02.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p03	VI	VI/25	Fibers and Geometric Fibers	problem	3	prob:vi25-p03	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_03.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_03.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p04	VI	VI/25	Fibers and Geometric Fibers	problem	4	prob:vi25-p04	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_04.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_04.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p05	VI	VI/25	Fibers and Geometric Fibers	problem	5	prob:vi25-p05	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_05.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_05.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p06	VI	VI/25	Fibers and Geometric Fibers	problem	6	prob:vi25-p06	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_06.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_06.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p07	VI	VI/25	Fibers and Geometric Fibers	problem	7	prob:vi25-p07	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_07.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_07.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p08	VI	VI/25	Fibers and Geometric Fibers	problem	8	prob:vi25-p08	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_08.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_08.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p09	VI	VI/25	Fibers and Geometric Fibers	problem	9	prob:vi25-p09	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_09.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_09.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p10	VI	VI/25	Fibers and Geometric Fibers	problem	10	prob:vi25-p10	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_10.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_10.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p11	VI	VI/25	Fibers and Geometric Fibers	problem	11	prob:vi25-p11	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_11.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_11.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p12	VI	VI/25	Fibers and Geometric Fibers	problem	12	prob:vi25-p12	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_12.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_12.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p13	VI	VI/25	Fibers and Geometric Fibers	problem	13	prob:vi25-p13	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_13.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_13.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p14	VI	VI/25	Fibers and Geometric Fibers	problem	14	prob:vi25-p14	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_14.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_14.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p15	VI	VI/25	Fibers and Geometric Fibers	problem	15	prob:vi25-p15	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_15.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_15.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p16	VI	VI/25	Fibers and Geometric Fibers	problem	16	prob:vi25-p16	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_16.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_16.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p17	VI	VI/25	Fibers and Geometric Fibers	problem	17	prob:vi25-p17	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_17.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_17.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p18	VI	VI/25	Fibers and Geometric Fibers	problem	18	prob:vi25-p18	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_18.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_18.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p19	VI	VI/25	Fibers and Geometric Fibers	problem	19	prob:vi25-p19	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_19.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_19.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:vi25-p20	VI	VI/25	Fibers and Geometric Fibers	problem	20	prob:vi25-p20	-	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_20.tex	3	INCLUDED_ACTIVE_FILE	INLINE_SAME_FILE	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/problems/problem_20.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi25-01	VI	VI/25	Fibers and Geometric Fibers	problem	21	chall:vi25-01	Challenge: Complete degeneration audit	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/challenges/challenge_01.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
chall:vi25-02	VI	VI/25	Fibers and Geometric Fibers	problem	22	chall:vi25-02	Challenge: Arithmetic fiber classifier	books/vol06_algebraic_geometry/chapters/ch25_fibers_geometric_fibers/challenges/challenge_02.tex	1	INCLUDED_ACTIVE_FILE	VOLUME06_FULL_SOLUTIONS_EDITION	books/vol06_algebraic_geometry/book_full_solutions.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
