"source"	"original_path"	"compile_ready_path"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch05\square_mapping.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch05_square_mapping.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\change_of_basis_preview.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_change_of_basis_preview.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\dependence_independence.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_dependence_independence.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\history_timeline.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_history_timeline.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\scalar_multiplication.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_scalar_multiplication.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\span_basis.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_span_basis.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\state_space_map.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_state_space_map.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\subspace_plane.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_subspace_plane.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\ch06\vector_addition.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch06_vector_addition.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT\ch4_work\figures\common\chapter_figure_styles.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_common_chapter_figure_styles.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\basis_vectors.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_basis_vectors.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\cartesian_position_vector.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_cartesian_position_vector.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\change_of_basis.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_change_of_basis.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\coordinate_rotation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_coordinate_rotation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\cross_product_orientation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_cross_product_orientation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\distance_between_points.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_distance_between_points.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\dot_product_angle.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_dot_product_angle.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\eigenvectors.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_eigenvectors.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\function_vector_space.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_function_vector_space.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\gram_schmidt.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_gram_schmidt.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\hilbert_space_bridge.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_hilbert_space_bridge.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\linear_independence.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_linear_independence.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\linear_transformation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_linear_transformation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\orthogonal_projection.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_orthogonal_projection.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\parallelogram_area.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_parallelogram_area.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\right_hand_rule.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_right_hand_rule.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\scalar_multiplication.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_scalar_multiplication.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\span_plane.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_span_plane.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\torque_lever_arm.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_torque_lever_arm.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\unit_vector_geometry.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_unit_vector_geometry.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\vector_addition_head_to_tail.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_vector_addition_head_to_tail.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\vector_components.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_vector_components.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\vector_subtraction.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_vector_subtraction.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch01\work_interpretation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_work_interpretation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\chain_rule_graph.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_chain_rule_graph.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\directional_derivative_geometry.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_directional_derivative_geometry.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\epsilon_delta_limit.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_epsilon_delta_limit.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\function_mapping.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_function_mapping.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\gradient_flow.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_gradient_flow.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\jacobian_area.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_jacobian_area.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\local_linearization.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_local_linearization.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch02\total_differential_plane.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch02_total_differential_plane.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\divergence_source_sink.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_divergence_source_sink.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\gauss_volume.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_gauss_volume.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\green_cells.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_green_cells.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\laplacian_curvature.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_laplacian_curvature.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\stokes_orientation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_stokes_orientation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\surface_flux.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_surface_flux.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\vector_calculus_architecture.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_vector_calculus_architecture.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch03\volume_elements.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch03_volume_elements.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\coupled_modes.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_coupled_modes.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\damping_regimes.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_damping_regimes.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\evolution_architecture.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_evolution_architecture.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\harmonic_motion.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_harmonic_motion.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\phase_portraits.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_phase_portraits.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\pitchfork.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_pitchfork.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\representation_map.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_representation_map.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch04\slope_field.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_slope_field.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\argand_plane.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_argand_plane.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\complex_addition.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_complex_addition.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\complex_multiplication.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_complex_multiplication.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\cr_geometry.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_cr_geometry.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\euler_rotation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_euler_rotation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\mobius_preview.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_mobius_preview.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\number_system_extension.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_number_system_extension.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\polar_coordinates.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_polar_coordinates.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\representation_map.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_representation_map.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\riemann_sphere_preview.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_riemann_sphere_preview.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\roots_of_unity.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_roots_of_unity.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch05\square_mapping.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch05_square_mapping.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\basis_change.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_basis_change.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\bra_ket_duality.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_bra_ket_duality.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\cauchy_completion.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_cauchy_completion.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\change_of_basis_preview.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_change_of_basis_preview.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\cofactor_expansion.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_cofactor_expansion.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\commutator_flow.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_commutator_flow.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\complex_vector.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_complex_vector.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\composition_maps.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_composition_maps.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\coupled_oscillators.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_coupled_oscillators.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\degenerate_eigenspace.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_degenerate_eigenspace.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\dependence_independence.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_dependence_independence.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\determinant_area.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_determinant_area.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\determinant_orientation.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_determinant_orientation.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\diagonalization.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_diagonalization.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\eigenvector_action.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_eigenvector_action.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\fourier_basis.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_fourier_basis.tex"
"Downloads"	"imports\Downloads\theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)\ch4_work\figures\ch06\gram_schmidt_steps.tex"	"imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch06_gram_schmidt_steps.tex"
