volume	chapter_code	chapter_title	status	next_action	canonical_path	bytes	sha256
VIII	VIII/16	Chain Complexes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch16_chain_complexes/chapter.tex	25153	f66e28b3c1a7055e7a6ceaf7d109d1cf2817746508b65f99a104bc801d58bc60
VIII	VIII/17	Simplicial and Singular Homology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	24347	f1183bf9a933b35b0f4f160ef7fbbf02465bba5d87935cd600b3844ca0f20207
VIII	VIII/18	Cellular Homology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	26582	0ff8ee300c08d138ea59d7c0e12caed27db5ab458bcdaf12b14930d30c8bfe6e
VIII	VIII/19	Relative Homology and Exact Sequences	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	24928	9a048fb962c60f7692454bdcffcae1770f69516e37a4e9eedc340eb908cef330
VIII	VIII/20	Homotopy Invariance	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	23806	100e9594e430ce49bb8058ddd2c80bd313b0b3d65294011498446fdba1cca6ca
VIII	VIII/21	Euler Characteristic	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	22731	7bdfe1fc907ccc8f8e2cc34fbc67d2d214bf4b4e1363c71cae6dd8d826d3d698
VIII	VIII/22	Chain Homotopies	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	20361	20f4f90579e102783893058726d45736bdfa00c923b819eab2bc06a00358c2e2
VIII	VIII/23	Chain Contractions	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	21270	f223afde9ab52327af2d7c31a714245a5ca42a7a0acb13aa9bbc5c7e0094a831
VIII	VIII/24	Mapping Cones of Chain Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex	21306	f0e9bce23e70a90e78c0eecf2cd1f417503ea3ce561fa014de6a8d5610469880
VIII	VIII/25	Homology with Coefficients	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex	22531	6d09944d26efbaa51078f74929cb66a3a8d70d12a4411024f240a827b2dfa254
VIII	VIII/26	The Universal Coefficient Theorem	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex	21516	4316424029f5aad1623fe6e5d21e528c663fb12f595c0c5c5f6f10423095db2e
VIII	VIII/27	Products and the Künneth Theorem	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	20393	577f8a17569abaa2c1ebfa7071c0ed4dddc3890d8735b59b8b0396309c96956c
VIII	VIII/28	Cohomology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	20532	126e5723290e0712390f0a2284b809f35c453226e3903c7f0a1f2aaaa464807d
VIII	VIII/29	Cup Products	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	20616	3de841f6e321f7d3ead9171b5420b5910ca4b3a2e6c0c58d54334760893af150
VIII	VIII/30	Vector Bundles and Clutching	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	22257	dcfd1b413c0292052e94237b7c1b8764e7ee7d6be842843e3c83ebb5f97701c7
VIII	VIII/31	Thom Classes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	22708	10f3dae43df21628b5aff7d974ad3d58c5ce27be30ad470d6f6cd7cf83295f6a
VIII	VIII/32	Sphere Bundles and Euler Classes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch32_sphere_bundles_and_euler_classes/chapter.tex	21917	3a719c63022bd6b69555f5ff21ecadc661c74d1eaf3e98eb8c71498f96453369
VIII	VIII/33	Poincaré Duality	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch33_poincar_duality/chapter.tex	23161	cc3054eee4458fcfebabba357e5cb2cf23745021c852f6d1d1840b0db3ed8808
VIII	VIII/34	Intersection Forms	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch34_intersection_forms/chapter.tex	24029	a9fb7e18c17cdf154b4aae9e70a85319802819bab8ff55c70f4b457452f0f422
VIII	VIII/35	Lefschetz Theory	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch35_lefschetz_theory/chapter.tex	21392	ec98afcb8f553cc8c44b9a64558e51b88bcc41f3af29829a3f72be15ed533079
