volume	chapter_code	chapter_title	status	next_action	canonical_path	bytes	sha256
VIII	VIII/17	Simplicial and Singular Homology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	19740	18a60515f693614339931c0af52457c22a54067087be08d7417f3d0340adecf6
VIII	VIII/18	Cellular Homology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	20871	e050e04a45b50445c777b721cb6cb9f7e1b2864f19c939e548fe059d8371f959
VIII	VIII/19	Relative Homology and Exact Sequences	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	20587	8b03dd215a26c642ef2b911541b154bda2459b6a7c953ecefba96cae02fd78fc
VIII	VIII/20	Homotopy Invariance	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	19258	132295de229f8f9e26b409d80982140e438e265a4df9b9f0df313d22dea7aa19
VIII	VIII/21	Euler Characteristic	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	18442	fb8c9f7f03e1439efe2afc3036f7d12be508df1f616d3968edb0989d88fdf91e
VIII	VIII/22	Chain Homotopies	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	16937	709fdf5d85e873af19260cc64633b60590f1d1db1930c628fa4a5f9b5756a09d
VIII	VIII/23	Chain Contractions	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	17351	e568c2c975145103363e9d652992aacccfc6794af1ffb4f8e088cb097ad7ae6e
VIII	VIII/24	Mapping Cones of Chain Maps	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex	17745	db99edb2466d8a46ccef08132f93c89ce9f0ccd1f1ed3309b02a262125ce31e2
VIII	VIII/25	Homology with Coefficients	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex	18250	fdfc5db9b1c175a06b1326a3e1a6bc14416880a4b6dce3782e862fadb41ead57
VIII	VIII/26	The Universal Coefficient Theorem	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex	16586	b0c600037e98158ba05636f4abc0b0c9f1ec76e92aa555e093971cc0e9dd9bac
VIII	VIII/27	Products and the Künneth Theorem	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	17112	46192146fb44ebb88682ce67dab9fa7da98ea76f783dac9ececa8866956d86ac
VIII	VIII/28	Cohomology	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	17617	2ecb30211eaf0acd0bdcdee515fb667cb168518002d91e92057262f9ce14d825
VIII	VIII/29	Cup Products	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	17356	2c74ac9fe3d9abb20f05512bd0b40655a39162539b8e30877ba0d3f1041996e0
VIII	VIII/30	Vector Bundles and Clutching	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	18860	631a7682fbb970bdef693e0baa3ef2bc05a74dd4093a9f8540e48d0737a59bc2
VIII	VIII/31	Thom Classes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	17905	ee607b66ba1395dd05ba2847f5d045ac0f6acd85abb0acb2bbdc9393966d3c9b
VIII	VIII/32	Sphere Bundles and Euler Classes	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch32_sphere_bundles_and_euler_classes/chapter.tex	17046	a6de9273840f4e73b2b6ebfea8e9dea96df8b6aebb5033691a782ae4d1766421
VIII	VIII/33	Poincaré Duality	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch33_poincar_duality/chapter.tex	18282	1b1873e886012287329073bd9502610f4c30a8a42b57b734eecd8737b87ee1ca
VIII	VIII/34	Intersection Forms	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch34_intersection_forms/chapter.tex	17886	6beb2cdf430412d7f8c38561f09ddb15b3ee64732a9efe9ee2f6545bb7489018
VIII	VIII/35	Lefschetz Theory	FROZEN	COMPLETE	books/vol08_algebraic_topology/chapters/ch35_lefschetz_theory/chapter.tex	17264	b37e3b707aa04274bc14283f0676407da3c495c5d71fb562bcf0846a733e9774
