solution_id	solution_kind	solution_source_file	source_problem_number	old_linked_problem_id	new_linked_problem_id	reconciliation_status	reconciliation_method	confidence	candidate_problem_ids	notes
IMP-DL-6B513C0C2F-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-10.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-0A9B1F0A75-P004;IMP-DL-721195CCB5-PSR004607-99806BF8;IMP-DL-B7E3C22557-P002;IMP-DL-721195CCB5-PSR005225-E90913A1;IMP-DL-0A9B1F0A75-P002;IMP-DL-0B4CC237FA-P002;IMP-DL-0A9B1F0A75-P001;IMP-DL-D27460A55B-P005	No automatic guess applied.
IMP-DL-6B513C0C2F-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-10.tex	1	IMP-DL-6B513C0C2F-P001	IMP-DL-6B513C0C2F-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6B513C0C2F-P001	Existing structural link retained.
IMP-DL-6B513C0C2F-S003	SOLUTION	Downloads/theory-of-algebraic-geometry-10.tex	2	IMP-DL-6B513C0C2F-PSR000440-CB268CF8	IMP-DL-6B513C0C2F-PSR000440-CB268CF8	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6B513C0C2F-PSR000440-CB268CF8	Existing structural link retained.
IMP-DL-A99C7658F3-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-2.tex	7.	IMP-DL-A99C7658F3-P001	IMP-DL-A99C7658F3-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A99C7658F3-P001	Existing structural link retained.
IMP-DL-0B4CC237FA-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-3.tex	11.	IMP-DL-0B4CC237FA-P001	IMP-DL-0B4CC237FA-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0B4CC237FA-P001	Existing structural link retained.
IMP-DL-0B4CC237FA-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-3.tex	12.	IMP-DL-0B4CC237FA-P002	IMP-DL-0B4CC237FA-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0B4CC237FA-P002	Existing structural link retained.
IMP-DL-0B4CC237FA-S003	SOLUTION	Downloads/theory-of-algebraic-geometry-3.tex	13.	IMP-DL-0B4CC237FA-P003	IMP-DL-0B4CC237FA-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0B4CC237FA-P003	Existing structural link retained.
IMP-DL-0B4CC237FA-S004	SOLUTION	Downloads/theory-of-algebraic-geometry-3.tex	14.	IMP-DL-0B4CC237FA-SPR000660-87506BC7	IMP-DL-0B4CC237FA-SPR000660-87506BC7	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0B4CC237FA-SPR000660-87506BC7	Existing structural link retained.
IMP-DL-40C58AD550-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-4.tex		IMP-DL-40C58AD550-P001	IMP-DL-40C58AD550-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-40C58AD550-P001	Existing structural link retained.
IMP-DL-D27460A55B-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	2	IMP-DL-D27460A55B-P001	IMP-DL-D27460A55B-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-P001	Existing structural link retained.
IMP-DL-D27460A55B-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	3	IMP-DL-D27460A55B-P002	IMP-DL-D27460A55B-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-P002	Existing structural link retained.
IMP-DL-D27460A55B-S003	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	4	IMP-DL-D27460A55B-F2R001589-058ACDC7	IMP-DL-D27460A55B-F2R001589-058ACDC7	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-F2R001589-058ACDC7	Existing structural link retained.
IMP-DL-D27460A55B-S004	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	5	IMP-DL-D27460A55B-P004	IMP-DL-D27460A55B-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-P004	Existing structural link retained.
IMP-DL-D27460A55B-S005	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	6	IMP-DL-D27460A55B-P005	IMP-DL-D27460A55B-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-P005	Existing structural link retained.
IMP-DL-D27460A55B-S006	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	7	IMP-DL-D27460A55B-SPR004006-1C96CEC5	IMP-DL-D27460A55B-SPR004006-1C96CEC5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-SPR004006-1C96CEC5	Existing structural link retained.
IMP-DL-D27460A55B-S007	SOLUTION	Downloads/theory-of-algebraic-geometry-5.tex	8.	IMP-DL-D27460A55B-P007	IMP-DL-D27460A55B-P007	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D27460A55B-P007	Existing structural link retained.
IMP-DL-B7E3C22557-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-6.tex	5.	IMP-DL-B7E3C22557-P001	IMP-DL-B7E3C22557-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-B7E3C22557-P001	Existing structural link retained.
IMP-DL-B7E3C22557-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-6.tex	6.	IMP-DL-B7E3C22557-P002	IMP-DL-B7E3C22557-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-B7E3C22557-P002	Existing structural link retained.
IMP-DL-B7E3C22557-S003	SOLUTION	Downloads/theory-of-algebraic-geometry-6.tex	7.	IMP-DL-B7E3C22557-SPR001831-50A33187	IMP-DL-B7E3C22557-SPR001831-50A33187	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-B7E3C22557-SPR001831-50A33187	Existing structural link retained.
IMP-DL-A5CEE6E541-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-8.tex	1	IMP-DL-A5CEE6E541-P001	IMP-DL-A5CEE6E541-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A5CEE6E541-P001	Existing structural link retained.
IMP-DL-A5CEE6E541-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-8.tex	3	IMP-DL-A5CEE6E541-P003	IMP-DL-A5CEE6E541-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A5CEE6E541-P003	Existing structural link retained.
IMP-DL-0A9B1F0A75-S001	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P001	IMP-DL-0A9B1F0A75-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P001	Existing structural link retained.
IMP-DL-0A9B1F0A75-S002	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P001	IMP-DL-0A9B1F0A75-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P001	Existing structural link retained.
IMP-DL-0A9B1F0A75-S003	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P001	IMP-DL-0A9B1F0A75-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P001	Existing structural link retained.
IMP-DL-0A9B1F0A75-S004	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P002	IMP-DL-0A9B1F0A75-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P002	Existing structural link retained.
IMP-DL-0A9B1F0A75-S005	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P003	IMP-DL-0A9B1F0A75-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P003	Existing structural link retained.
IMP-DL-0A9B1F0A75-S006	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P003	IMP-DL-0A9B1F0A75-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P003	Existing structural link retained.
IMP-DL-0A9B1F0A75-S007	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P003	IMP-DL-0A9B1F0A75-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P003	Existing structural link retained.
IMP-DL-0A9B1F0A75-S008	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P003	IMP-DL-0A9B1F0A75-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P003	Existing structural link retained.
IMP-DL-0A9B1F0A75-S009	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex	statement	IMP-DL-0A9B1F0A75-P004	IMP-DL-0A9B1F0A75-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P004	Existing structural link retained.
IMP-DL-0A9B1F0A75-S010	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex	statement	IMP-DL-0A9B1F0A75-P004	IMP-DL-0A9B1F0A75-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P004	Existing structural link retained.
IMP-DL-0A9B1F0A75-S011	SOLUTION	Downloads/theory-of-algebraic-geometry-9.tex		IMP-DL-0A9B1F0A75-P004	IMP-DL-0A9B1F0A75-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-0A9B1F0A75-P004	Existing structural link retained.
IMP-DL-D6E9B3BC73-S001	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	1	IMP-DL-D6E9B3BC73-P001	IMP-DL-D6E9B3BC73-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-P001	Existing structural link retained.
IMP-DL-D6E9B3BC73-S002	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	2	IMP-DL-D6E9B3BC73-P027	IMP-DL-D6E9B3BC73-P027	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-P027	Existing structural link retained.
IMP-DL-D6E9B3BC73-S003	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	3	IMP-DL-D6E9B3BC73-R001296-F70CB53D	IMP-DL-D6E9B3BC73-R001296-F70CB53D	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-R001296-F70CB53D	Existing structural link retained.
IMP-DL-D6E9B3BC73-S004	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	4	IMP-DL-D6E9B3BC73-R001553-EA76184E	IMP-DL-D6E9B3BC73-R001553-EA76184E	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-R001553-EA76184E	Existing structural link retained.
IMP-DL-D6E9B3BC73-S005	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	5	IMP-DL-D6E9B3BC73-P034	IMP-DL-D6E9B3BC73-P034	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-P034	Existing structural link retained.
IMP-DL-D6E9B3BC73-S006	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	s.	IMP-DL-D6E9B3BC73-PSR003055-C73A58BE	IMP-DL-D6E9B3BC73-PSR003055-C73A58BE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-PSR003055-C73A58BE	Existing structural link retained.
IMP-DL-D6E9B3BC73-S007	SOLUTION	Downloads/theory-of-algebraic-topology-1.tex	8	IMP-DL-D6E9B3BC73-PSR003218-B2BB8047	IMP-DL-D6E9B3BC73-PSR003218-B2BB8047	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-D6E9B3BC73-PSR003218-B2BB8047	Existing structural link retained.
IMP-DL-12C1A20716-S001	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	5.	IMP-DL-12C1A20716-P001	IMP-DL-12C1A20716-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P001	Existing structural link retained.
IMP-DL-12C1A20716-S002	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	6.	IMP-DL-12C1A20716-P002	IMP-DL-12C1A20716-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P002	Existing structural link retained.
IMP-DL-12C1A20716-S003	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex		IMP-DL-12C1A20716-P002	IMP-DL-12C1A20716-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P002	Existing structural link retained.
IMP-DL-12C1A20716-S004	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	8	IMP-DL-12C1A20716-P007	IMP-DL-12C1A20716-P007	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P007	Existing structural link retained.
IMP-DL-12C1A20716-S005	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	9	IMP-DL-12C1A20716-P008	IMP-DL-12C1A20716-P008	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P008	Existing structural link retained.
IMP-DL-12C1A20716-S006	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	10.	IMP-DL-12C1A20716-P031	IMP-DL-12C1A20716-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P031	Existing structural link retained.
IMP-DL-12C1A20716-S007	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	11.	IMP-DL-12C1A20716-P032	IMP-DL-12C1A20716-P032	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P032	Existing structural link retained.
IMP-DL-12C1A20716-S008	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	12.	IMP-DL-12C1A20716-P033	IMP-DL-12C1A20716-P033	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P033	Existing structural link retained.
IMP-DL-12C1A20716-S009	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	13.	IMP-DL-12C1A20716-P034	IMP-DL-12C1A20716-P034	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P034	Existing structural link retained.
IMP-DL-12C1A20716-S010	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	14.	IMP-DL-12C1A20716-P035	IMP-DL-12C1A20716-P035	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P035	Existing structural link retained.
IMP-DL-12C1A20716-S011	SOLUTION	Downloads/theory-of-algebraic-topology-10.tex	15.	IMP-DL-12C1A20716-P036	IMP-DL-12C1A20716-P036	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-12C1A20716-P036	Existing structural link retained.
IMP-DL-6447F1B120-S001	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	1	IMP-DL-6447F1B120-P001	IMP-DL-6447F1B120-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P001	Existing structural link retained.
IMP-DL-6447F1B120-S002	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex		IMP-DL-6447F1B120-R000404-2306758B	IMP-DL-6447F1B120-R000404-2306758B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-R000404-2306758B	Existing structural link retained.
IMP-DL-6447F1B120-S003	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex		IMP-DL-6447F1B120-P005	IMP-DL-6447F1B120-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P005	Existing structural link retained.
IMP-DL-6447F1B120-S004	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	5.	IMP-DL-6447F1B120-P006	IMP-DL-6447F1B120-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P006	Existing structural link retained.
IMP-DL-6447F1B120-S005	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	6.	IMP-DL-6447F1B120-P036	IMP-DL-6447F1B120-P036	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P036	Existing structural link retained.
IMP-DL-6447F1B120-S006	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	7.	IMP-DL-6447F1B120-P037	IMP-DL-6447F1B120-P037	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P037	Existing structural link retained.
IMP-DL-6447F1B120-S007	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	7.	IMP-DL-6447F1B120-P037	IMP-DL-6447F1B120-P037	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P037	Existing structural link retained.
IMP-DL-6447F1B120-S008	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	9.	IMP-DL-6447F1B120-P038	IMP-DL-6447F1B120-P038	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-P038	Existing structural link retained.
IMP-DL-6447F1B120-S009	SOLUTION	Downloads/theory-of-algebraic-topology-11.tex	10.	IMP-DL-6447F1B120-PSR002601-779D249D	IMP-DL-6447F1B120-PSR002601-779D249D	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-6447F1B120-PSR002601-779D249D	Existing structural link retained.
IMP-DL-314EAD1F3C-S001	SOLUTION	Downloads/theory-of-algebraic-topology-12.tex	11.	IMP-DL-314EAD1F3C-P001	IMP-DL-314EAD1F3C-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-P001	Existing structural link retained.
IMP-DL-314EAD1F3C-S002	SOLUTION	Downloads/theory-of-algebraic-topology-12.tex	12.	IMP-DL-314EAD1F3C-R000276-A8A9051A	IMP-DL-314EAD1F3C-R000276-A8A9051A	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-R000276-A8A9051A	Existing structural link retained.
IMP-DL-314EAD1F3C-S003	HINT	Downloads/theory-of-algebraic-topology-12.tex	12.	IMP-DL-314EAD1F3C-R000276-A8A9051A	IMP-DL-314EAD1F3C-R000276-A8A9051A	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-R000276-A8A9051A	Existing structural link retained.
IMP-DL-314EAD1F3C-S004	SOLUTION	Downloads/theory-of-algebraic-topology-12.tex	12.	IMP-DL-314EAD1F3C-R000276-A8A9051A	IMP-DL-314EAD1F3C-R000276-A8A9051A	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-R000276-A8A9051A	Existing structural link retained.
IMP-DL-314EAD1F3C-S005	SOLUTION	Downloads/theory-of-algebraic-topology-12.tex	14.	IMP-DL-314EAD1F3C-R002932-6BC345D8	IMP-DL-314EAD1F3C-R002932-6BC345D8	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-R002932-6BC345D8	Existing structural link retained.
IMP-DL-314EAD1F3C-S006	SOLUTION	Downloads/theory-of-algebraic-topology-12.tex	15.	IMP-DL-314EAD1F3C-SPR003226-CA2E336C	IMP-DL-314EAD1F3C-SPR003226-CA2E336C	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-314EAD1F3C-SPR003226-CA2E336C	Existing structural link retained.
IMP-DL-E4D9F7AB6B-S001	SOLUTION	Downloads/theory-of-algebraic-topology-13.tex	3.	IMP-DL-E4D9F7AB6B-P003	IMP-DL-E4D9F7AB6B-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E4D9F7AB6B-P003	Existing structural link retained.
IMP-DL-E4D9F7AB6B-S002	SOLUTION	Downloads/theory-of-algebraic-topology-13.tex	6.	IMP-DL-E4D9F7AB6B-P006	IMP-DL-E4D9F7AB6B-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E4D9F7AB6B-P006	Existing structural link retained.
IMP-DL-1608308E70-S001	SOLUTION	Downloads/theory-of-algebraic-topology-14.tex	8	IMP-DL-1608308E70-P001	IMP-DL-1608308E70-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-1608308E70-P001	Existing structural link retained.
IMP-DL-1608308E70-S002	SOLUTION	Downloads/theory-of-algebraic-topology-14.tex	8	IMP-DL-1608308E70-P001	IMP-DL-1608308E70-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-1608308E70-P001	Existing structural link retained.
IMP-DL-1608308E70-S003	SOLUTION	Downloads/theory-of-algebraic-topology-14.tex	10	IMP-DL-1608308E70-P002	IMP-DL-1608308E70-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-1608308E70-P002	Existing structural link retained.
IMP-DL-1608308E70-S004	SOLUTION	Downloads/theory-of-algebraic-topology-14.tex	11	IMP-DL-1608308E70-P004	IMP-DL-1608308E70-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-1608308E70-P004	Existing structural link retained.
IMP-DL-1608308E70-S005	SOLUTION	Downloads/theory-of-algebraic-topology-14.tex	12	IMP-DL-1608308E70-P005	IMP-DL-1608308E70-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-1608308E70-P005	Existing structural link retained.
IMP-DL-067214B351-S001	SOLUTION	Downloads/theory-of-algebraic-topology-15.tex	1	IMP-DL-067214B351-P001	IMP-DL-067214B351-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-067214B351-P001	Existing structural link retained.
IMP-DL-2B81C66D0F-S001	SOLUTION	Downloads/theory-of-algebraic-topology-2.tex		IMP-DL-2B81C66D0F-P003	IMP-DL-2B81C66D0F-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-2B81C66D0F-P003	Existing structural link retained.
IMP-DL-2B81C66D0F-S002	SOLUTION	Downloads/theory-of-algebraic-topology-2.tex		IMP-DL-2B81C66D0F-P004	IMP-DL-2B81C66D0F-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-2B81C66D0F-P004	Existing structural link retained.
IMP-DL-2B81C66D0F-S003	SOLUTION	Downloads/theory-of-algebraic-topology-2.tex		IMP-DL-2B81C66D0F-P005	IMP-DL-2B81C66D0F-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-2B81C66D0F-P005	Existing structural link retained.
IMP-DL-2B81C66D0F-S004	SOLUTION	Downloads/theory-of-algebraic-topology-2.tex		IMP-DL-2B81C66D0F-P006	IMP-DL-2B81C66D0F-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-2B81C66D0F-P006	Existing structural link retained.
IMP-DL-627841AC75-S001	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex		IMP-DL-627841AC75-P002	IMP-DL-627841AC75-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-P002	Existing structural link retained.
IMP-DL-627841AC75-S002	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex	2	IMP-DL-627841AC75-P003	IMP-DL-627841AC75-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-P003	Existing structural link retained.
IMP-DL-627841AC75-S003	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex	3	IMP-DL-627841AC75-SPR001931-8FC849A9	IMP-DL-627841AC75-SPR001931-8FC849A9	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-SPR001931-8FC849A9	Existing structural link retained.
IMP-DL-627841AC75-S004	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex		IMP-DL-627841AC75-SPR001931-8FC849A9	IMP-DL-627841AC75-SPR001931-8FC849A9	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-SPR001931-8FC849A9	Existing structural link retained.
IMP-DL-627841AC75-S005	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex		IMP-DL-627841AC75-SPR001931-8FC849A9	IMP-DL-627841AC75-SPR001931-8FC849A9	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-SPR001931-8FC849A9	Existing structural link retained.
IMP-DL-627841AC75-S006	SOLUTION	Downloads/theory-of-algebraic-topology-3.tex		IMP-DL-627841AC75-SPR001931-8FC849A9	IMP-DL-627841AC75-SPR001931-8FC849A9	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-627841AC75-SPR001931-8FC849A9	Existing structural link retained.
IMP-DL-A978FB3162-S001	SOLUTION	Downloads/theory-of-algebraic-topology-4.tex	7	IMP-DL-A978FB3162-P001	IMP-DL-A978FB3162-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A978FB3162-P001	Existing structural link retained.
IMP-DL-A978FB3162-S002	SOLUTION	Downloads/theory-of-algebraic-topology-4.tex	9	IMP-DL-A978FB3162-P002	IMP-DL-A978FB3162-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A978FB3162-P002	Existing structural link retained.
IMP-DL-A978FB3162-S003	SOLUTION	Downloads/theory-of-algebraic-topology-4.tex	10	IMP-DL-A978FB3162-P003	IMP-DL-A978FB3162-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-A978FB3162-P003	Existing structural link retained.
