path,repository_status,canonical_file,classification_tags,documentclass,build_status,sha256,structural_sha256,line_count,duplicate_groups,parent_count,child_count,label_count,reference_count,unresolved_reference_count,decision_rationale,confidence,selection_scope
imports/MATH-ALLS-2/merged_exercises_corrected (2).tex,IMPORT,chapters/tex/merged_exercises_corrected_3_.tex,duplicate;exercises;section;standalone,article,success,ec0eac0bd6984f5db2eb1b65c7e9d9c975560ce30f2c26633c5f5d664cd48288,292826a31085e2daceaf70a24949a0fc589127338f7b0c755beafc7754f72858,265,exact-729;structural-110,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (3).tex,IMPORT,chapters/tex/merged_exercises_corrected_3_.tex,duplicate;exercises;section;standalone,article,success,ec0eac0bd6984f5db2eb1b65c7e9d9c975560ce30f2c26633c5f5d664cd48288,292826a31085e2daceaf70a24949a0fc589127338f7b0c755beafc7754f72858,265,exact-729;structural-110,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (4).tex,IMPORT,chapters/tex/merged_exercises_corrected_4_.tex,duplicate;exercises;section;standalone,article,success,e96773948cf738ead78316713f90b8e34116b2acc96db2be08d30d4cfdbb8313,0fead0eb4d4fa6b33149dac8fa1dd1ed9169d4e908a5338fc67833ff663a5da4,337,exact-722;structural-50,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (5).tex,IMPORT,chapters/tex/merged_exercises_corrected_7_.tex,duplicate;exercises;section,,not_attempted,d85b7c44095fbf7d2bcc604752f64e402b217d1b67427c3a713edebc905b02c5,f4c6452f45bab721f1d6ee0c51d71094ff477f67388cb4be12c1840175500731,38,exact-669;structural-646,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (6).tex,IMPORT,chapters/tex/merged_exercises_corrected_7_.tex,duplicate;exercises;section,,not_attempted,d85b7c44095fbf7d2bcc604752f64e402b217d1b67427c3a713edebc905b02c5,f4c6452f45bab721f1d6ee0c51d71094ff477f67388cb4be12c1840175500731,38,exact-669;structural-646,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (7).tex,IMPORT,chapters/tex/merged_exercises_corrected_7_.tex,duplicate;exercises;section,,not_attempted,d85b7c44095fbf7d2bcc604752f64e402b217d1b67427c3a713edebc905b02c5,f4c6452f45bab721f1d6ee0c51d71094ff477f67388cb4be12c1840175500731,38,exact-669;structural-646,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (8).tex,IMPORT,chapters/tex/merged_exercises_corrected_9_.tex,duplicate;exercises;section,,not_attempted,722f5efb953c463ab1de65036a8073a4a0b390a71594f507399dc5aec8e380f6,2851c6d167de2cfb9088d111513a17d2ad9749ec0c9652be90619e56d423fde0,50,exact-373;structural-108,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected (9).tex,IMPORT,chapters/tex/merged_exercises_corrected_9_.tex,duplicate;exercises;section,,not_attempted,722f5efb953c463ab1de65036a8073a4a0b390a71594f507399dc5aec8e380f6,2851c6d167de2cfb9088d111513a17d2ad9749ec0c9652be90619e56d423fde0,50,exact-373;structural-108,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_corrected.tex,IMPORT,chapters/tex/merged_exercises_corrected.tex,duplicate;exercises;section;standalone,article,failed,41381b25e23300a8a5253464ab0c8621f2254dd77cf6d849bfb7cb558c4a99f6,e21a9805137c758888e28f474d91d34d94d0f20c4ebcfa30311b462c8e2b0661,226,exact-219;structural-597,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL (1).tex,IMPORT,chapters/tex/merged_exercises_corrected_9_.tex,duplicate;exercises;section,,not_attempted,722f5efb953c463ab1de65036a8073a4a0b390a71594f507399dc5aec8e380f6,2851c6d167de2cfb9088d111513a17d2ad9749ec0c9652be90619e56d423fde0,50,exact-373;structural-108,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL (2).tex,IMPORT,chapters/tex/merged_exercises_FULL_2_.tex,duplicate;exercises;section;solutions,,not_attempted,1c6dc5f22d66631bf63d04643362b3c0affbefb8d9bb164e36a5137395c8eb94,11ce606ca367bfb725d0dd91d7aa6c1bae00384975bc9196ec042d2c4373299b,50,exact-93;structural-57,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL.tex,IMPORT,chapters/tex/merged_exercises_corrected_9_.tex,duplicate;exercises;section,,not_attempted,722f5efb953c463ab1de65036a8073a4a0b390a71594f507399dc5aec8e380f6,2851c6d167de2cfb9088d111513a17d2ad9749ec0c9652be90619e56d423fde0,50,exact-373;structural-108,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex,IMPORT,chapters/tex/merged_exercises_FULL_v2_1_.tex,diagrams;duplicate;exercises;section;solutions;standalone,article,success,cd521c96288176697bcecc417e8325607d868b48150c4f48bef7206bb87226f5,d493b4a4372262c8546c9cf317d83a82cdd41a7a3e62f7e5d8b22c45773262ba,2393,exact-632;structural-568,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL_v2 (2).tex,IMPORT,chapters/tex/merged_exercises_FULL_v2_2_.tex,duplicate;exercises;section;solutions,,not_attempted,9ed886965d6dcfab7b7cfdef843647677eee1de3ab54c28faedc61093a1c9af5,09c9d2f3774f0d757c223c9c35da2c452bdc7de8ce84c83ec57159d4aa81f61f,53,exact-509;structural-33,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL_v2 (3).tex,IMPORT,chapters/tex/merged_exercises_FULL_v2_3_.tex,duplicate;exercises;section;solutions,,not_attempted,15ae3bc08fe8848d6d58cd8c4609eaecf7ba4af641c8ac91b669303e363f8a8c,338ba7a47d4b2d824bb4134935b339ed92731d4b52051ef3945167338c7c1fd5,96,exact-64;structural-149,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/merged_exercises_FULL_v2.tex,IMPORT,chapters/tex/merged_exercises_FULL_v2.tex,duplicate;exercises;section;solutions;standalone,article,failed,daca99b19bb657e04be6c2558c796ba4ab3166463cb9fb2a87bdf9094f9dcf0f,275024ce3998093db977c7eeaba9acbf05510c4fee23fbba3a9604c6e60f65f8,324,exact-676;structural-103,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis - Copy.tex,IMPORT,chapters/tex/theory-of-analysis_-_Copy.tex,diagrams;duplicate;exercises;obsolete;section;solutions;standalone,article,success,f92602a983d4b89449208a3c56e6624c206c202ec2a29baf9d277830ab0f861d,f7853943b97198663fc3adf81b303806f07624aa2c73d5fb1c2e55b7dafe0d5f,3867,exact-772;structural-654,0,0,4,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-FD.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-FD.tex,diagrams;duplicate;section;standalone,article,success,053bf983fa33613a00fd8d78d0a8731d032b9835e276e026d45ddbacccb40ba5,a638ee0217d1d19b9124d2bf4ed7905f30c9cb5f3bd3f8f46b353840ae275ad7,6229,exact-19;structural-448,0,43,51,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-FD2.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-FD2.tex,duplicate;section;standalone,article,success,ce6394fc1f2b858751e47844656b91b56c37290537bf93b5745c7249141d54ad,246052773026c4ba833b2a5c087bae81df7be7b46dd8be2e17ca42eb0bda62f8,5914,exact-636;structural-95,0,43,32,20,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-functions-II.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-functions-II.tex,diagrams;duplicate;section;standalone,article,success,427f8c2af45f5173948df739385b6ec037908ff8ec4da89ab4fa71d35161205a,ba53c2c6d77b96f3d1b02fc16efe9825e7643d27d55ed4a01823402a0bff4684,3648,exact-224;structural-500,0,26,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-functions.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-functions.tex,duplicate;section;standalone,article,success,37f76d628a3058bdee11bfd0cf120ded134424c6cb757bbda3b02abe8dfbcced,9849a82105fcf8b662ab645222d3b08e88ebaf0bbea32b912e06d49ecdc6a0d7,4108,exact-187;structural-410,0,28,23,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-II.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-II.tex,duplicate;section;standalone,article,success,2511d6a0023b51b5e68769d530ca642a074817e8308d398a42a6d26a3de67df2,9a643db73b53b73c0d54a29f84719e51380afd68ee7e811e1f63518889449e50,4203,exact-127;structural-418,0,19,4,4,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-numbers.tex,IMPORT,chapters/tex/theory-of-analysis-numbers.tex,diagrams;duplicate;exercises;section;solutions;standalone,article,failed,2f2e3a3c3018541ce891f178a670d55281bd78c2587686411725f69059f10294,33b5e9336747372dd596ba9ba169786232384ab6076df0378fc91a7fa8c8e6b7,5457,exact-162;structural-150,0,0,16,11,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-topics.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-topics.tex,duplicate;section;standalone,article,success,6ce0310f599a2c5590886b79920eb8ceff3f380f884fb9dff8aa544b0ae29062,3e0632d5a456d62e09d8b78900dcaec6c4d7f53ac0554489c3c3c59ba7eff8e2,5029,exact-358;structural-171,0,3,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis-topology.tex,IMPORT,imports/MATH-ALLS-2/theory-of-analysis-topology.tex,diagrams;duplicate;section;standalone,article,success,73b9547e44888daa4a00c8a3ee3960c08c385115c9ddd40394cac156d14d8a37,014bff7361c5a71f0427d6b861125c5fdf984e7a8ee515ff0628ae6b8e65f5e9,3288,exact-374;structural-7,0,1,1,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-analysis.tex,IMPORT,chapters/tex/theory-of-analysis.tex,diagrams;duplicate;exercises;section;solutions;standalone,article,success,3658d826b1552981e560359106ae086722af21fc86d26704bba02b4443e1d0b0,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,3896,exact-180;structural-212,0,0,4,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-2.tex,IMPORT,chapters/tex/theory-of-complex-analysis-2.tex,duplicate;standalone,article,success,aa74028ada0e5d8d51c79bc9caea5ccddc853abff93b46b0ed33d40bcfa199ad,2dfea62f784cc71bc306e4110e3b18c89ec8383c5ab5a5a170f1d79d015ba3e4,1674,exact-538;structural-132,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-all-maps-all.tex,IMPORT,chapters/tex/theory-of-complex-analysis-all-maps-all.tex,duplicate;section;standalone,article,success,ad7d5cf239b5ddc752e854e7fb5cf9fe4734ae859646b339bb413c7a00a8eeb7,3e69992b119715f385bf066ec13c9ceacf8a99c4b82964c534f41ba9a4e8f9e1,1895,exact-547;structural-173,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-all-maps-all2.tex,IMPORT,chapters/tex/theory-of-complex-analysis-all-maps-all2.tex,duplicate;section;standalone,article,success,6b96033f35a78201dfecb5523288249a99ff54d7e67b6ed9bcebb2c49a956242,99f08abc1b15ed7d3929f10f7161062246df2cf72b360ae5d8ac42ea4aace106,1906,exact-350;structural-413,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-all-maps.tex,IMPORT,chapters/tex/theory-of-complex-analysis-all-maps.tex,duplicate;section;standalone,article,success,2c7d499dd5fb0e80805dd0160c33ac68d1bf34098b376ca9f473c2a2b5c3b0e9,15a99817b5085c59ae4be29440836de3845002fbab5ffcd902fbdb8201cef869,1765,exact-151;structural-68,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-all.tex,IMPORT,chapters/tex/theory-of-complex-analysis-all.tex,duplicate;section;standalone,article,success,27d786e0961f311ecb98773950157247d659308a43c3cbb1ed337e634f995b2f,21544e276a882484acead7a057a42a39ef619c8195272f3e6439d9f238868e5e,1445,exact-134;structural-88,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-gamma.tex,IMPORT,imports/MATH-ALLS-2/theory-of-complex-analysis-gamma.tex,diagrams;duplicate;section;standalone,article,failed,2e5d9424971bdc63f3ee2f412a29e083c3b45fb96959edfb89d9d1529c9d2fcb,2cd95eafcba52f34a1a0340304e590bcec32a112a1c422c6e32084fb11ef5699,1780,exact-161;structural-124,0,5,3,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-maps.tex,IMPORT,imports/MATH-ALLS-2/theory-of-complex-analysis-maps.tex,diagrams;duplicate;section;standalone,article,success,39f46c15c2649898056121d0e60d88ac3df6dfb41de77707accda781802fe59d,b656ff5d2b53aa9b0bc0f6252b07550065c2d5a0ae330e06244439832e42a715,1364,exact-189;structural-491,0,24,24,18,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-next.tex,IMPORT,imports/MATH-ALLS-2/theory-of-complex-analysis-next.tex,duplicate;exercises;section;solutions;standalone,article,success,68396f50d69d270f4208b2f633fef5c38e0f884a115b7a7530de89cf0b07e9c8,1bc3d8a6fb54f1be77358aa195a375b3a4eb0b74f7ea02336565564d3289b8d4,2829,exact-337;structural-78,0,14,15,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-next2.tex,IMPORT,chapters/tex/theory-of-complex-analysis-next2.tex,diagrams;duplicate;section;standalone,article,success,937a7e24ef9831978988cb7537687bc7a028f0213c43aee487392a165df067fd,1a19770a6e21a0df7fc794a30d2519cd218bfa12943c8cb7cef865269cf534cf,2213,exact-471;structural-75,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-series.tex,IMPORT,chapters/tex/theory-of-complex-analysis-series.tex,duplicate;section;standalone,article,success,d1cf095fdc80e222bf58629141c78988163f57617ad0d7495124f9a20ded3d13,27698cd994ef56c373efef50a1840862c41789de5f9aec6f4df3ddc80f4bd3ef,1264,exact-646;structural-105,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis-topology.tex,IMPORT,imports/MATH-ALLS-2/theory-of-complex-analysis-topology.tex,duplicate;section;standalone,article,success,1f6b7e4b9dd6821e9170aac45257dc79e6103f9a1be649ee1fe2461ef4e8ca39,e089473158e6c9936b889989642d945d471f484e5685ee2386f9d598988b095b,2734,exact-102;structural-588,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-complex-analysis.tex,IMPORT,imports/MATH-ALLS-2/theory-of-complex-analysis.tex,diagrams;duplicate;exercises;section;standalone,article,success,30f30dfb842277f434a37c3c51d0404a0fd5162a4fc5e6e0b99d5e5b316e5ff9,87feffca3f269b118913cebc23ea12c9eaef47144642735521a0b7fe5b9eebc9,1954,exact-169;structural-370,0,22,1,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-differential-geometry-1.tex,IMPORT,chapters/tex/theory-of-differential-geometry-1.tex,diagrams;duplicate;section;standalone,article,success,1b5253dc9dd82c5e95e104580e2fc25b04599cdcfddedb1621d748d2263a28fd,130bf0f0691940c42a49c702fc64e3df854ecc6ece4460f790454b47afd3c143,5263,exact-88;structural-62,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-differential-geometry-2.tex,IMPORT,chapters/tex/theory-of-differential-geometry-2--math-alls-2.tex,diagrams;duplicate;standalone,article,success,dbdedaa61957747ece4e4085479f9b4052dbbf40cd6c30b6115483fea6636d57,6244d21cce5c41a9762b141d696f78cc7d47317c5b01d11a31a6717e4ec5d6eb,3848,exact-681;structural-270,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-differential-geometry-MATH3D.tex,IMPORT,chapters/tex/theory-of-differential-geometry-MATH3D--math-alls-2.tex,duplicate;section;standalone,article,success,cf84bd140c3085ce54aa351f4b561cbe24d8a263d4da67733eb19f2871b97f5a,9edd69be1b4ce5b1264435856ce58b82b8bf62ca6157d946c2cea665b1379826,798,exact-643;structural-431,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-differential-geometry-topics.tex,IMPORT,chapters/tex/theory-of-differential-geometry-topics.tex,duplicate;standalone,article,success,17cff5afbfb3e505963ca536eee0ae9dbda11f886b4367f8de005fb61ccb7685,a76db6c24f40726613ab65e063d632842fc36e76c53a760bbd4ceac1b42f0be3,899,exact-72;structural-452,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-disitrbutions.tex,IMPORT,chapters/tex/theory-of-disitrbutions.tex,diagrams;duplicate;section;solutions;standalone,article,success,a1544cf4f3da71860f22bf261bc67ac421ab7d7ade4e666e8aeceee6f44ed982,c8051d734b189966d339ae207b6aa8f9e07ddd2af80eddf71756d31bf0fbcfa8,545,exact-516;structural-534,0,0,4,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-1.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-1.tex,duplicate;standalone,article,success,61d6f1c59bf68cfd6f866b260d505fc6807b3698c4465a15d2131abf5fd12ce8,b10bf0070d79fff88130bdcbe9c6bf44e1bd4ecc4caf44a96978463f8944c34e,3320,exact-324;structural-480,0,51,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-2.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-2.tex,diagrams;duplicate;section;standalone,article,failed,1f1407af71327e15aaf8d75825e741878daf7bbbd1a1a4224c11dc702939f7c6,32f016f50cd3a1a13b954120c136e22fe93675ca6fe39156f792907399cf24cc,3131,exact-101;structural-144,0,24,3,1,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-3.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-3.tex,diagrams;duplicate;standalone,article,success,4e7138ca2ab546723ff0ccf21499cee62e62beda771dd52e1b685ae71078321d,f9f167e6685fa4dff2adb7acca0b7f24b0dced092d0c3a52e37a016f3fe533bb,4914,exact-264;structural-660,0,7,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-4.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-4.tex,diagrams;duplicate;standalone,article,success,76797a1a69c19007b586928fe9e6cb7b5a7b3d706ba2aef93b188527c31f8205,33889cf2667c59f8dd2727dcb0eff46e7f4a08dd6003a2902609409c41b6d725,3570,exact-380;structural-148,0,1,7,1,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-II.tex,IMPORT,chapters/tex/theory-of-geometry-II.tex,diagrams;duplicate;section;standalone,article,success,fad16636f7c5fbb1d448c5f627c0503f0df291fa3c01dcaabc883adcbd0f4a6d,0db8f2e0ea4af34cff9896ba64b669091c9bb2b2c411ba7d3ccf0ff3151eb150,3622,exact-778;structural-44,0,0,6,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-III.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-III.tex,diagrams;duplicate;section;standalone,article,success,e214ea7be7e586b15b2c07b9a4f27519368200fb28b62c03121adb77e1c922d9,9a1ff6f4c05155ce77b7609285be40cebee277969513199a5e941efff07b98c2,3625,exact-700;structural-416,0,9,1,1,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry-IV.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry-IV.tex,diagrams;duplicate;section;standalone,article,failed,86e272e167b423f35d1c193d95cea776ace486160e93e5d2aba978d1a27b1528,3a90438c03bebf1d33aa52a1e0f010ec7105c2c6427cf82e5b769f9f91ac8bb5,4577,exact-431;structural-165,0,2,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-geometry.tex,IMPORT,imports/MATH-ALLS-2/theory-of-geometry.tex,diagrams;duplicate;section;standalone,article,success,4d96828cbc66949c1ac53f9dfe920a3be97d1071f7fa253fa65b5ffaa5b3954f,229378fa9be03645968e0f4bdd6b5c065130da86445b5a7e615b4f5c2b497dd7,5640,exact-259;structural-90,0,6,34,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/theory-of-real-analysis.tex,IMPORT,chapters/tex/theory-of-real-analysis.tex,diagrams;duplicate;section;solutions;standalone,article,failed,e1e0b7c15fdff62b69f4e63e961f405b6b34ac2396f7428d939cc7d4ad671b97,9b3bbe9efdd1218455bde0e9e8ccde852d496141790ea4a045c84a882c45ae3d,3701,exact-698;structural-425,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH-ALLS-2/wiki-green.tex,IMPORT,chapters/tex/wiki-green.tex,appendix;diagrams;duplicate;section;standalone,article,success,f1e0b0586abc6b8b2094df2029903fe2aa40ee13025e45d3c7ae6301db66cc35,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,458,exact-749;structural-209,0,0,3,2,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/commalg6_report_structure_template (1).tex,IMPORT,chapters/tex/commalg6_report_structure_template_1_.tex,duplicate;section;standalone,report,success,193af9e142d87a800247a5adb015898b701d1bf246b24cf337eb251b55197df7,332c87d1305c604d005cf5b06dc6af87e504938f91886447cda75a4d7a52922d,189,exact-76;structural-145,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/commalg6_report_structure_template.tex,IMPORT,chapters/tex/commalg6_report_structure_template_1_.tex,duplicate;section;standalone,report,success,193af9e142d87a800247a5adb015898b701d1bf246b24cf337eb251b55197df7,332c87d1305c604d005cf5b06dc6af87e504938f91886447cda75a4d7a52922d,189,exact-76;structural-145,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/diagrams_01-13_tikz.tex,IMPORT,chapters/tex/diagrams_01-13_tikz.tex,diagrams;duplicate;section;standalone,article,failed,d8ed1d6226165b65b95d37a42eac5bdc280b6e5a7993fade91f3c2bd2a56cdd0,0359806cd086f5ec4f1e01e5d3c7c39f4cbe15b2ca5d3c1483ec8824967422cf,443,exact-671;structural-16,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-algebraic-topology-1.tex,IMPORT,chapters/tex/theory-of-algebraic-topology-1--math-alls-3.tex,duplicate;section;standalone,article,success,e54f9163838a21a231edef1d87667f26054671466757134ba29cc8c016416b56,5a43bd032593f53112d8f7ea7b15f4dfc658098aaba162c2547d7a5ea4379d59,4654,exact-711;structural-236,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-algebraic-topology-2.tex,IMPORT,chapters/tex/theory-of-algebraic-topology-2--math-alls-3.tex,duplicate;section;standalone,article,success,6786d8d50e2cd22628c546bc1ffa84c64d764d7e1460188b5d39bf471fac770f,b0afce5d286391a5fe6edf1a380bf2d08ec398eaf9003ffeecc0698b4a5438fd,2480,exact-335;structural-479,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-1.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-1.tex,duplicate;section;standalone,article,success,5797f42c26d5877225d8454115161f966c1129a7708b46a705be8655273ef156,35bf7064713da03974f2d679b0292e2902e1a55a593304c09931a73ccef915eb,5722,exact-291;structural-157,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-10.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-9.tex,duplicate;section;standalone,article,success,539e8d62507b658ecc1de9cf5c20dc62b42935047956e3be78759bf663f48f66,0ed424b6ccfcd41aece751f9d9f85455c2a07dff0d7d283173ef301f3029bbec,4893,exact-277;structural-46,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-11.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-11.tex,duplicate;section;standalone,article,success,6e98365dd221174b1d62c975f4ccd1d553abdbadb287f96700cdf58d2b9107a3,47ccbe05ba50eacab6c89bf2fa6592ae1220aa019a20d21ca8b2103acf548c11,4084,exact-364;structural-190,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-12.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-12.tex,duplicate;section;standalone,article,success,1b770c7757fd67b266004b8389e5b935b700229d680fd6ed9a296f28f6ccc888,f9dc0d3f46d1483e1fc22b0a56ae9cde7d4622ae07b9839212de8cfeee3545ce,4309,exact-89;structural-659,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-13.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-13.tex,duplicate;section;standalone,article,success,662815b3fbe6e9f61f65985da99063a0277a9f21e521360ef0888a0c09af9fe5,11f216bbdcf571996f0096c68fc4f509ed1a8007302e1761e7032e32d498b64c,4371,exact-331;structural-58,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/MATH_ALLS-3/theory-of-commutative-algebra-14.tex,IMPORT,chapters/tex/theory-of-commutative-algebra-14.tex,duplicate;section;standalone,article,success,bcf813385ac5669b746bdcdff575f5209b9db9b29c2a793ba4accaf3178045bc,06b4c318661145e704538c1843d5fc01cb0beac3f730e5baa8b16e04b0596b3c,3382,exact-586;structural-25,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
