record_type	source_file	source_block_id	source_instance	source_kind	source_title	destination	canonical_target	target_kind	classification	method	score	paired_solution	notes
CANONICAL_ADDITION						VIII/10	exr:viii10-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	exr:viii10-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-23	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/10	prob:viii10-24	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	exr:viii11-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/11	prob:viii11-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	exr:viii12-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
CANONICAL_ADDITION						VIII/12	prob:viii12-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex
