destination	target_id	kind	title	paired_solution	path	legacy_targeted
VIII/17	exr:viii17-10	exercise	what is h 0 x for path connected nonempty x	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-11	exercise	define a singular n simplex	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-12	exercise	define c n sing x	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-13	exercise	how is the singular boundary defined	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-14	exercise	define singular homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-15	exercise	how does f x y act on a singular simplex	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-16	exercise	why is f a chain map	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-17	exercise	what map does f induce on homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-18	exercise	state composition functoriality	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-19	exercise	compare simplicial and singular homology on k	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-20	exercise	state the disjoint union formula	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-21	exercise	compute h 1 s 1 s 1	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-22	exercise	how is h 1 related to 1	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-23	exercise	do homotopic maps induce the same homology map	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	exr:viii17-24	exercise	what is the bridge to viii 18	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-01	problem	Triangle boundary squared	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-02	problem	Polygonal circle	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-03	problem	Filled triangle	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-04	problem	Two components	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-05	problem	Reduced zero homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-06	problem	Sphere top cycle	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-07	problem	Disk boundary class	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-08	problem	Singular 0-simplices	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-09	problem	Singular 1-simplex	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-10	problem	Boundary of a singular path	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-11	problem	Functorial boundary	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-12	problem	Constant map on positive homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-13	problem	Identity map	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-14	problem	Circle degree map	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-15	problem	Two-circle wedge	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-16	problem	Torus first homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-17	problem	Projective-plane first homology	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-18	problem	Simply connected space	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-19	problem	Disjoint-union chains	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-20	problem	Comparison theorem use	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-21	problem	Simplicial collapse map	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-22	problem	Orientation sign	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-23	problem	Homotopy-invariance boundary	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/17	prob:viii17-24	problem	Bridge to cellular chains	YES	books/vol08_algebraic_topology/chapters/ch17_simplicial_and_singular_homology/chapter.tex	NO
VIII/18	thm:viii18-relative-cells	theorem	Relative cell decomposition	NO	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	def:viii18-cellular-chain	definition	Cellular chains	NO	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	thm:viii18-chain-complex	theorem	Cellular chain complex	NO	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	thm:viii18-boundary-degree	theorem	Cellular boundary formula	NO	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	thm:viii18-rp-differential	theorem	Projective cellular differential	NO	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-01	exercise	define c n cell x	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-02	exercise	if x has c n n cells what is c n cell x	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-03	exercise	what determines a cellular boundary coefficient	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-04	exercise	what happens to d n if there are no n 1 cells	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-05	exercise	give the cellular groups for minimal s n	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-06	exercise	compute h n s n cellularly	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-07	exercise	give the torus cellular ranks	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-08	exercise	what is d 2 for the standard torus	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-09	exercise	compute h 1 t 2	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-10	exercise	how many standard cells does rp n have in each dimension	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-11	exercise	what are the projective cellular differentials	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-12	exercise	compute h 1 rp 2	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-13	exercise	compute h 2 rp 2	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-14	exercise	compute h 3 rp 3	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-15	exercise	what chain complex computes s 1 md 2	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-16	exercise	for m 0 compute h 1 s 1 md 2	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-17	exercise	what is a moore space m z m n	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-18	exercise	what reduced homology does that moore space realize	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-19	exercise	state the homology of a 3d lens space l p q	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-20	exercise	give h 1 of an orientable genus g surface	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-21	exercise	give h 2 of an orientable closed surface	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-22	exercise	how is euler characteristic read from cells	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-23	exercise	what does a cellular map induce	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	exr:viii18-24	exercise	what is the bridge to viii 19	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-01	problem	Minimal sphere	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-02	problem	Circle	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-03	problem	Two-circle wedge	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-04	problem	Torus	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-05	problem	Genus two surface	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-06	problem	Degree-three attachment	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-07	problem	Degree-one attachment	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-08	problem	Degree-zero attachment	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-09	problem	Projective plane	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-10	problem	Projective 3-space	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-11	problem	Projective parity	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-12	problem	Moore \(M(\mathbb Z/5,n)\)	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-13	problem	Moore \(m=1\)	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-14	problem	Lens space	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-15	problem	Lens parameter \(q\)	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-16	problem	Euler torus	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-17	problem	Euler genus \(g\)	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-18	problem	Euler projective plane	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-19	problem	Boundary coefficient meaning	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-20	problem	Orientation change	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-21	problem	Cell subdivision	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-22	problem	Support-figure role	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-23	problem	Cellular versus singular size	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/18	prob:viii18-24	problem	Bridge to relative exactness	YES	books/vol08_algebraic_topology/chapters/ch18_cellular_homology/chapter.tex	NO
VIII/19	def:viii19-relative-chain	definition	Relative chain group	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prop:viii19-relative-complex	proposition	Relative chain complex	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	def:viii19-relative-homology	definition	Relative homology	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	thm:viii19-les-pair	theorem	Long exact sequence of a pair	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	thm:viii19-naturality	theorem	Naturality of the pair sequence	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	thm:viii19-quotient	theorem	Relative quotient theorem	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	thm:viii19-excision	theorem	Excision	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	thm:viii19-les-triple	theorem	Long exact sequence of a triple	NO	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-01	exercise	define c n x a	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-02	exercise	why does the boundary descend to the quotient	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-03	exercise	define h n x a	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-04	exercise	what is h n x	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-05	exercise	what is h n x x	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-06	exercise	write the chain short exact sequence for a pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-07	exercise	what does this short exact sequence produce	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-08	exercise	write the central part of the pair les	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-09	exercise	what does exactness at h n x say	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-10	exercise	what does the connecting map do geometrically	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-11	exercise	what is h k d n s n 1	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-12	exercise	for a cw pair how is h n x a related to x a	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-13	exercise	state excision	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-14	exercise	what is the purpose of excision	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-15	exercise	write the inclusions for a triple	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-16	exercise	what les comes from a triple	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-17	exercise	how does the cellular boundary arise from a triple	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-18	exercise	if x is obtained from a by r n cells only what is h	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-19	exercise	what is h k x a in other degrees in that situation	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-20	exercise	when is h 0 x a 0	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-21	exercise	how is reduced homology related to a based pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-22	exercise	what maps induce morphisms of pair less	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-23	exercise	is the pair les natural	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	exr:viii19-24	exercise	what is the bridge to viii 20	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-01	problem	Pair of a disk and boundary	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-02	problem	Interval endpoints	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-03	problem	Sphere from disk pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-04	problem	Relative circle to point	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-05	problem	Relative \(H_0\)	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-06	problem	Connecting map in disk pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-07	problem	Exactness at a sphere	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-08	problem	Cell attachment pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-09	problem	Two attached cells	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-10	problem	Excision on a disk	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-11	problem	Triple of skeleta	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-12	problem	Absolute class dies relatively	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-13	problem	Relative class lifts absolutely	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-14	problem	Subspace class dies in space	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-15	problem	Quotient pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-16	problem	Relative homology of a point pair	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-17	problem	Naturality square	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-18	problem	Reduced \(H_0\) of two components	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-19	problem	Relative torus skeleton	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-20	problem	Relative projective skeleton	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-21	problem	Excision intuition	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-22	problem	Boundary as obstruction	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-23	problem	Long exact sequence source	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/19	prob:viii19-24	problem	Bridge to homotopy	YES	books/vol08_algebraic_topology/chapters/ch19_relative_homology_and_exact_sequences/chapter.tex	NO
VIII/20	def:viii20-chain-homotopy	definition	Chain homotopy	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	thm:viii20-chain-homotopy-invariance	theorem	Chain-homotopy invariance	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	def:viii20-prism	definition	Prism operator	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	thm:viii20-prism-identity	theorem	Prism identity	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	thm:viii20-homotopy-invariance	theorem	Homotopic maps induce the same map	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	cor:viii20-homotopy-equivalence	corollary	Homotopy equivalent spaces have isomorphic homology	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	cor:viii20-contractible	corollary	Homology of a contractible space	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	cor:viii20-deformation-retract	corollary	Deformation retract	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	thm:viii20-no-retraction	theorem	Homological no-retraction	NO	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-01	exercise	define a chain homotopy p between f and g	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-02	exercise	what degree does a chain homotopy have	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-03	exercise	why do chain homotopic maps agree on homology	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-04	exercise	what topological object produces the singular chain homotopy	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-05	exercise	what is the prism built from	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-06	exercise	state the prism identity	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-07	exercise	what do homotopic maps induce on homology	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-08	exercise	what does a homotopy equivalence induce	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-09	exercise	what is the reduced homology of a contractible space	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-10	exercise	what is h 0 of a nonempty contractible space	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-11	exercise	what does a deformation retract induce	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-12	exercise	if r i id what follows for i	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-13	exercise	if r i id what follows for r	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-14	exercise	what does a null homotopic map induce on reduced homology	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-15	exercise	what does homotopy imply about degree of sphere maps	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-16	exercise	why is s n not contractible	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-17	exercise	can equal homology groups imply homotopy equivalence	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-18	exercise	does acyclic imply contractible	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-19	exercise	state homotopy invariance for relative homology	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-20	exercise	how does the prism operator act on quotient chains	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-21	exercise	why does homotopy invariance help cellular computations	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-22	exercise	what algebraic relation corresponds to topological homotopy	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-23	exercise	what chapter develops chain homotopy abstractly later	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	exr:viii20-24	exercise	what is the bridge to viii 21	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-01	problem	Cycle proof	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-02	problem	Homotopy inverse	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-03	problem	Contractible disk	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
